c_last_name|c_first_name|c_salutation|c_preferred_cust_flag|ss_ticket_number|cnt
Robbins|James|Sir|N|17172958|15
Robbins|Nettie|Miss|Y|16445613|15
Roberson|Anna|Mrs.|N|9053342|15
Roberson|Brian|Dr.|N|10276363|15
Roberson|Catherine|Ms.|Y|1014970|15
Roberson|Kenneth|Mr.|N|14401398|15
Roberson|Nancy|Miss|Y|9089437|15
Roberts|Camille|Dr.|Y|9248095|16
Roberts|Frankie|Dr.|N|8790908|15
Roberts|James|Sir|N|18978114|16
Roberts|Joey|Dr.|Y|5645833|15
Roberts|John|Dr.|N|15194585|15
Roberts|Juli|Miss|Y|22599747|15
Roberts|Karen|Miss|Y|21717567|15
Roberts|Simon|Sir|N|14142340|16
Roberts|Virginia|Dr.|Y|18933957|15
Robertson|Bernardina|Ms.|N|3410884|15
Robertson|Marvin|Dr.|N|7676142|15
Robertson|Neil|Sir|N|2666521|15
Robertson|Richard|Dr.|Y|2105440|16
Robertson|Robert|Sir|Y|20618905|15
Robertson|Sarah|Dr.|Y|12366958|15
Robinson|Albert|Miss|N|9858825|16
Robinson|Alma|Miss|Y|4180361|15
Robinson|Christina|Dr.|Y|6492710|15
Robinson|Clair|Sir|Y|5113685|15
Robinson|David|Dr.|Y|14968914|15
Robinson|Elizebeth|Mrs.|N|20746113|16
Robinson|Eloise|Miss|Y|3156718|15
Robinson|Jerry|Dr.|N|5122885|15
Robinson|John|Dr.|N|20837586|15
Robinson|Kris|Sir|Y|6664444|15
Robinson|Leah|Mrs.|N|15317521|15
Robinson|Nathan|Sir|N|6620848|15
Robinson|Nicole|Mrs.|N|9999292|15
Robinson|Paul|Dr.|N|17444968|15
Robinson|Shawn|Dr.|Y|18997052|15
Robinson|Sherry|Ms.|N|8661387|15
Robinson|Travis|Mr.|Y|17388132|15
Robledo|Yvonne|Mrs.|N|2903274|15
Robles|Bernard|Mr.|N|15562463|16
Robles|James|Sir|Y|9626808|16
Rock|Roger|Mr.|Y|5994794|16
Rodgers|Michael|Dr.|N|7192544|15
Rodgers|Nancy|Mrs.|Y|22568|15
Rodriguez|Danielle|Mrs.|N|12286555|16
Rodriguez|David|Sir|Y|1978565|16
Rodriguez|Donald|Dr.|Y|9191552|15
Rodriguez|Edward|Sir|N|11589928|16
Rodriguez|Florence|Miss|Y|15707755|15
Rodriguez|Florence|Ms.|Y|15747846|16
Rodriguez|Francis|Dr.|Y|5032045|15
Rodriguez|Gary|Dr.|Y|20601045|16
Rodriguez|Jeffrey|Sir|Y|13393398|15
Rodriguez|Joseph|Mr.|Y|21597201|15
Rodriguez|Kimberly|Miss|N|3910475|15
Rodriguez|Lamar|Dr.|Y|2287082|15
Rodriguez|Larry|Dr.|N|7605110|15
Rodriguez|Maud|Mrs.|Y|19347581|16
Rodriguez|Rachel|Ms.|Y|17661008|15
Rodriguez|Reggie|Dr.|N|8759358|16
Rodriguez|Steven|Mr.|N|16684106|16
Rodriguez|Timothy|Dr.|Y|17977031|15
Rodriguez|Virgil|Dr.|N|5133424|16
Rodriguez|Zachary|Mr.|Y|10957783|15
Rodriquez|Charlotte|Mrs.|Y|8285304|15
Rodriquez|Diana|Miss|N|18257310|15
Rodriquez|Hector|Dr.|Y|18296189|16
Rodriquez|Jerry|Dr.|Y|11041588|15
Rodriquez|Susie|Mrs.|Y|19942085|15
Roe|Douglas|Dr.|Y|3588125|15
Roe|Ruth|Dr.|N|15073158|15
Roe|Scott|Mr.|N|1552000|16
Rogers|Daniel|Sir|Y|21432139|15
Rogers|Earline|Dr.|Y|16432729|15
Rogers|Eric|Mr.|N|5468121|15
Rogers|Inge|Mrs.|Y|11189577|15
Rogers|Linda|Dr.|Y|13305923|15
Rogers|Ty|Mr.|Y|23129266|16
Rogers|Zola|Mrs.|N|4254260|15
Rohde|Tiffany|Ms.|Y|10208868|15
Rohr|Gloria|Dr.|Y|15241196|15
Rojas|Samuel|Sir|N|11622333|15
Roldan|Debbie|Mrs.|Y|23478120|15
Rollins|Lucy|Miss|Y|4403734|16
Roman|Thomas|Dr.|N|5966248|15
Romano|Bethanie|Dr.|N|5789198|16
Romero|Francisco|Sir|Y|11303279|16
Romero|Millicent|Mrs.|N|9769964|15
Romero|Richard|Sir|N|23153478|15
Romo|George|Sir|N|21751788|15
Rooney|Catherine|Ms.|Y|3583736|15
Rooney|Laura|Ms.|N|23541495|16
Root|Rosemary|Mrs.|Y|8392574|15
Rosa|Emily|Dr.|Y|7639164|15
Rosa|Richard|Mr.|Y|14542291|16
Rosado|Jerry|Mr.|N|14662312|15
Rosado|Stephen|Dr.|Y|3450060|15
Rosales|Harry|Sir|Y|22724311|16
Rosario|Pauline|Mrs.|Y|3480770|15
Rosario|Steven|Mr.|Y|22844022|15
Rosas|Bessie|Mrs.|Y|11721058|15
Rose|April|Ms.|N|14386959|15
Rose|Bobby|Dr.|Y|10149160|15
Rose|Christopher|Sir|Y|778334|16
Rose|Danuta|Dr.|Y|12563933|15
Rose|Dustin|Dr.|N|21571187|15
Rose|Jacques|Mr.|N|17666334|16
Rose|John|Sir|N|8286293|16
Rose|Karen|Miss|Y|5792986|16
Rose|Marjorie|Mrs.|Y|1923593|15
Rose|Michell|Miss|N|11579354|15
Rose|Pauline|Mrs.|Y|23695843|15
Rosenbaum|Carlton|Dr.|Y|13158438|15
Rosenberg|Anne|Ms.|N|10682730|15
Ross|Carole|Dr.|N|8467570|15
Ross|Cora|Ms.|N|20439064|15
Ross|Frederick|Mr.|Y|18432925|15
Ross|Joseph|Dr.|Y|20414061|16
Ross|Robert|Mr.|Y|165295|15
Ross|Robert|Sir|Y|16740510|15
Ross|Thelma|Dr.|N|21145451|15
Roth|Judy|Mrs.|N|10009118|15
Roth|Vicky|Dr.|Y|3151770|15
Rouse|Danielle|Miss|N|8909389|15
Roussel|Maggie|Mrs.|Y|19688282|16
Rowe|NULL|Dr.|NULL|10530464|16
Rowe|Rhoda|Ms.|Y|7157280|16
Rowe|Thomas|Mr.|Y|16818724|15
Rowland|Carrie|Ms.|Y|3820284|15
Roy|Clara|Miss|Y|14909375|15
Rubio|Charles|Sir|N|19750961|16
Rudolph|Linda|Dr.|N|18495408|15
Ruffin|Micheal|Dr.|N|21262745|16
Ruiz|Charles|Sir|Y|5980057|16
Ruiz|Dewey|Sir|Y|14967506|15
Ruiz|Elise|Miss|N|18479115|16
Ruiz|Margo|Miss|N|21481634|15
Runyon|Jennifer|Miss|N|14976480|15
Rupert|Edward|Sir|Y|13090678|15
Rush|Ann|Miss|Y|19918864|15
Rush|Camille|Miss|N|15565683|15
Rushing|Farrah|Mrs.|Y|1236742|16
Russell|Ada|Ms.|Y|1738853|16
Russell|Albert|Mrs.|N|17072275|15
Russell|Bernard|Mr.|N|3182712|15
Russell|Elizabeth|Dr.|Y|20984180|15
Russell|Jenny|Mrs.|N|13473155|15
Russell|Maritza|Mrs.|Y|7717195|16
Russell|Robert|Sir|Y|7982825|15
Russell|Roger|Mr.|N|6194323|15
Russell|Shari|Ms.|N|18375214|16
Russo|Barbara|Mrs.|Y|9634491|16
Russo|Hanna|Mrs.|N|2202789|15
Russo|Leon|Sir|N|7840709|15
Russo|Michael|Dr.|Y|16256812|15
Rutledge|Stephanie|Mrs.|N|8234088|16
Ryan|Ben|Dr.|Y|7210485|16
Ryan|Billy|Sir|Y|8617123|15
Ryan|Corrine|Ms.|Y|9320654|15
Ryan|Isidro|Sir|N|16407978|15
Ryan|Jessica|Ms.|Y|9232298|15
Ryan|John|Sir|Y|14882149|15
Ryan|Linda|Miss|Y|5428296|15
Ryan|Roy|Mr.|N|14747707|15
Ryan|Viola|Mrs.|N|23752008|15
Ryan|Wilma|Dr.|Y|13469489|15
Sabo|Christine|Mrs.|N|6551118|15
Sadler|Al|Sir|N|6376073|15
Sadler|Robert|Mr.|Y|16872448|15
Salas|Kenneth|Sir|Y|10685728|15
Salas|Robert|Sir|N|18218608|15
Salazar|Barbara|Dr.|Y|12250450|16
Salazar|Christine|Dr.|Y|16849608|15
Salazar|Delores|Miss|Y|22908346|16
Salazar|John|Mr.|N|13504861|15
Salazar|Marco|Sir|N|13666777|16
Salazar|Roberto|Dr.|N|18548550|15
Saldana|Marty|Sir|Y|16532537|15
Saldana|Ruth|Dr.|Y|21561817|15
Sales|Dawn|Ms.|N|20250356|16
Salinas|Charles|Mr.|Y|21829216|15
Salley|Clyde|Mr.|Y|2200183|15
Salmon|Elvira|Dr.|N|21837150|16
Sams|Edward|Dr.|N|3733954|15
Samson|James|Sir|Y|3703619|15
Samuel|Alice|Dr.|N|15601600|15
Sanborn|Michael|Sir|Y|16012050|15
Sanches|Michael|Sir|Y|22896478|15
Sanchez|Amanda|Miss|N|14783914|16
Sanchez|Bessie|Dr.|N|13243137|15
Sanchez|Cathy|Ms.|N|8340552|15
Sanchez|Claudia|Ms.|Y|10698181|15
Sanchez|David|Dr.|N|9568245|16
Sanchez|Delilah|Mrs.|N|444263|15
Sanchez|Jaime|Sir|N|646505|15
Sanchez|Jay|Dr.|Y|17409766|16
Sanchez|Jennifer|Miss|Y|10596704|15
Sanchez|Judith|Ms.|N|22979842|15
Sanchez|Sergio|Mr.|Y|2848330|15
Sandberg|Andrew|Dr.|N|9128726|15
Sander|Jacob|Dr.|Y|19124397|16
Sanders|Barbara|Mrs.|N|23278367|15
Sanders|Debra|Dr.|N|15424731|15
Sanders|Dirk|Dr.|Y|1240167|16
Sanders|Jared|Dr.|Y|20037161|16
Sanders|John|Dr.|Y|22490741|16
Sanders|Joseph|Mr.|Y|6679010|16
Sanders|Loren|Mr.|N|12922187|15
Sanders|Sherry|Mrs.|N|22207162|15
Sanders|Travis|Dr.|N|4566090|16
Sanders|Violet|Mrs.|N|15141114|16
Sanders|Zachariah|Dr.|Y|19530528|15
Sanderson|Gary|Sir|Y|9482575|15
Sanderson|Rosie|Mrs.|N|14979656|15
Sanderson|William|Dr.|Y|15946170|15
Sandoval|NULL|NULL|NULL|5669184|15
Sandoval|Annette|Mrs.|N|6013907|15
Sandoval|Donald|Dr.|Y|22903949|15
Santana|Kathryn|Mrs.|Y|21174176|15
Santiago|Georgia|Miss|N|13073125|15
Santos|Ana|NULL|Y|15974825|15
Santos|Ian|Sir|N|16167120|15
Santos|Jose|Mr.|N|5007446|15
Santos|Peter|Dr.|N|315842|15
Sasser|Mercedes|Mrs.|N|17572437|15
Saunders|Florence|Miss|Y|19396246|15
Saunders|Jennifer|Ms.|Y|2160327|15
Saunders|Melba|Mrs.|N|17194079|15
Saunders|Nancy|Mrs.|Y|23577207|15
Savage|Matthew|Dr.|Y|14125298|15
Savoy|Freeman|Dr.|Y|13092896|15
Sawyer|Garland|Dr.|N|17951927|15
Sawyer|Hazel|Miss|Y|14149297|16
Sawyers|Oscar|Mr.|N|18420764|15
Saxon|Edna|Dr.|N|11285873|15
Saxton|Daisy|Mrs.|N|20283171|16
Sayre|David|Sir|Y|13884940|15
Scarborough|John|Sir|N|7454174|16
Schaefer|Jonathan|Mr.|N|16963684|15
Schaefer|Rachel|Ms.|Y|2144000|15
Schaefer|Rodney|Sir|N|1306480|16
Schaefer|Theresa|Miss|Y|23683941|15
Schaeffer|Sherri|Mrs.|N|11026600|15
Schafer|Gerald|Mr.|Y|6016043|15
Schafer|Michael|Sir|Y|20766641|15
Schenk|Jack|Mr.|N|10458123|16
Scherer|Doris|Mrs.|Y|5817280|15
Schilling|Kristen|Dr.|Y|5584918|16
Schindler|Sue|Miss|N|5693793|15
Schmid|Jeffery|Sir|N|11227545|16
Schmidt|Jeffrey|Mr.|Y|17024808|16
Schmidt|Rae|Mrs.|N|10176943|15
Schneider|Denise|Dr.|N|5228693|15
Schneider|Diane|Mrs.|Y|22350177|15
Schneider|Joann|Mrs.|Y|7476600|16
Schneider|Ruben|Dr.|N|18934207|16
Scholl|Elizabeth|Miss|Y|9793132|15
Schoonover|Lemuel|Mr.|Y|8485416|15
Schreiber|Joyce|Miss|N|21488823|15
Schreiner|James|Dr.|Y|17053550|16
Schroeder|Paula|Miss|Y|11121099|15
Schulte|NULL|NULL|NULL|17602958|15
Schultz|David|Sir|Y|11201565|15
Schultz|Erika|Dr.|N|14285173|15
Schultz|Jessie|Mr.|Y|21927608|15
Schulz|Dustin|Mr.|N|12778910|15
Schumacher|Anna|Ms.|Y|9175861|15
Schwab|Barbara|Ms.|N|19552907|15
Schwartz|Elizabeth|Ms.|Y|14051011|15
Schwartz|Larry|Mr.|N|17709028|15
Schwartz|Viviana|Mrs.|Y|14482343|15
Schwarz|Sarah|Dr.|Y|7980992|16
Scott|Doris|Mrs.|Y|7794857|16
Scott|Elizabeth|Mrs.|Y|10017128|15
Scott|Geneva|Ms.|Y|11313205|15
Scott|Kathleen|Miss|Y|1901971|15
Scott|Kathleen|Ms.|N|3949568|16
Scott|Lara|Ms.|N|18807735|16
Scott|Margit|Ms.|Y|19254937|16
Scott|Pamela|Mrs.|N|17460786|15
Scott|Richard|Dr.|Y|11505263|15
Scott|Rosa|Dr.|Y|12185831|16
Scott|Sandra|Miss|Y|11624182|15
Scott|Thomas|Sir|N|16496858|15
Scott|Timothy|Dr.|Y|12931669|15
Scott|William|Sir|Y|17718773|15
Scott|Winnie|Ms.|N|14702817|15
Scroggins|Arthur|Dr.|Y|10025903|15
Sears|Daniel|Dr.|Y|21542443|16
Seay|Minnie|Dr.|Y|16408907|15
Seifert|Roger|Mr.|N|16395267|16
Selby|Dustin|Dr.|Y|17221773|15
Self|Greg|Sir|Y|7582461|15
Sell|John|Sir|Y|11858466|16
Serna|David|Sir|Y|23054396|15
Serrano|Curtis|Sir|N|16946815|15
Serrano|Daniel|Mr.|N|7485965|15
Settles|Barbara|Miss|N|7650587|15
Sewell|Charles|Dr.|N|6333761|16
Sewell|Linda|Ms.|N|14903562|15
Sexton|Benjamin|Sir|Y|4181214|15
Seymour|Claire|Mrs.|N|6910632|16
Shaffer|Carlos|Sir|Y|9950612|15
Shaffer|Hong|Dr.|N|22603260|15
Shaffer|Josephine|Mrs.|Y|11627072|15
Shank|Kimberly|Ms.|Y|9440250|15
Shannon|David|Mr.|Y|18982873|16
Shapiro|Dennis|Mr.|N|1226016|16
Sharp|Ivan|Mr.|Y|19843705|15
Sharp|Kendra|Ms.|N|5891015|16
Sharpe|Christopher|Sir|N|21831074|15
Sharpe|Elizabeth|Dr.|Y|3207086|15
Sharpe|Rebecca|Ms.|N|14170302|16
Shaw|Christopher|Dr.|N|5697536|15
Shaw|Frank|Dr.|N|23806496|16
Shaw|Jesse|Mr.|Y|7182747|15
Shaw|Marguerite|Dr.|Y|82227|15
Shaw|Olga|Dr.|Y|6681534|15
Sheehan|Gerald|Mr.|N|2293478|16
Shelby|Justin|Sir|Y|16911368|16
Sheldon|Dacia|Dr.|Y|18296662|15
Sheldon|David|Sir|Y|11751450|16
Shell|Min|Ms.|Y|22267472|16
Shelton|Birgit|Miss|Y|18090050|15
Shelton|Diana|Mrs.|Y|13947171|16
Shelton|Ruth|Dr.|Y|17519980|15
Shelton|Thomas|Dr.|N|17852777|15
Shepard|Brigette|Dr.|N|15273190|16
Shephard|Christopher|Dr.|Y|5196897|16
Shepherd|Brian|Mr.|N|3856409|16
Shepherd|Vicki|Ms.|Y|22303313|15
Shepherd|Xavier|Dr.|N|9879213|16
Sheppard|Janice|Mrs.|N|10564193|16
Sheppard|Steven|Dr.|N|10277004|15
Sherman|Amy|Mrs.|Y|5198551|16
Sherman|Esther|Miss|N|21222278|15
Sherman|Johnson|Sir|N|2035435|16
Sherman|Manuel|Sir|Y|13389979|15
Sherwood|Sheila|Ms.|Y|6248963|16
Shields|Doris|Ms.|Y|1912810|15
Shields|Joseph|Sir|N|8191696|15
Shields|Paula|Dr.|N|11945540|16
Shields|Summer|Ms.|Y|1502347|15
Shifflett|Felisa|Mrs.|N|5672919|15
Shinn|Laurel|Mrs.|Y|15616258|16
Shipley|Dorothy|Miss|Y|4764633|15
Shirley|Bruce|Sir|Y|22216005|16
Shirley|Jeffrey|Sir|N|6715281|15
Shively|Robert|Sir|N|18856156|16
Shockley|Cecelia|Miss|Y|11057680|15
Shockley|Ronald|Mr.|N|12879872|15
Shoemaker|Howard|Mr.|Y|14315275|15
Short|Hedwig|Mrs.|Y|9447736|16
Short|Michael|Sir|N|14562266|16
Short|Rene|Mr.|Y|11073063|15
Shorter|Timothy|Sir|Y|6599521|16
Shumaker|Leah|Dr.|Y|418628|15
Sikes|Sarah|Mrs.|N|5567535|15
Silva|Edward|Sir|Y|6574954|16
Silva|John|Dr.|N|13639748|15
Silva|Larry|Dr.|Y|21787278|15
Silva|Nan|Miss|N|13397364|15
Simmons|Cornelius|Mr.|N|14981138|15
Simmons|James|Mr.|Y|11320435|15
Simmons|Oscar|Mr.|Y|21724055|15
Simmons|Robert|Mr.|N|1246380|15
Simmons|Robert|Mr.|N|6974975|15
Simmons|Robert|Sir|Y|4059939|15
Simmons|Scott|Mr.|N|23624366|15
Simmons|Vincent|Sir|Y|3683381|15
Simms|Charles|Dr.|N|23829964|15
Simms|Mina|Ms.|Y|14639625|15
Simms|Stephen|Mr.|Y|17192563|15
Simms|Zula|Ms.|N|22124433|16
Simon|Pearl|Ms.|N|1543041|15
Simons|Kenneth|Mr.|Y|14292160|15
Simons|Sarah|Ms.|Y|20503264|15
Simpson|Damian|Mr.|Y|7532050|15
Simpson|Esther|Mrs.|Y|11596755|15
Simpson|Marilyn|Mrs.|N|11247454|16
Simpson|Phillip|Mr.|Y|12075290|16
Simpson|Robert|Mr.|Y|9299594|15
Simpson|Saul|Dr.|N|11219593|15
Simpson|Steve|Sir|N|5236284|16
Sims|Ella|Mrs.|N|2994436|16
Sims|Hattie|Ms.|N|2273018|15
Sims|Robert|Dr.|Y|6375934|15
Sims|Roosevelt|Dr.|N|21201905|16
Sims|Scott|Dr.|N|9264063|16
Sinclair|Luz|Mrs.|Y|17451418|15
Singer|Jack|Sir|N|6918133|16
Singh|Harold|Mr.|Y|3702996|16
Singh|Richard|Sir|N|7265013|16
Singleton|James|Dr.|N|15086910|15
Sipes|Victor|Dr.|Y|62980|15
Sizemore|Guillermo|Dr.|N|16125886|15
Skaggs|Jose|Dr.|Y|18664176|15
Skidmore|Eva|Miss|Y|6726529|15
Skinner|Evelyn|Ms.|N|1214185|15
Skinner|Janice|Miss|N|17373616|15
Skinner|Marcus|Mr.|N|406568|15
Skinner|Stephen|Mr.|Y|9904563|15
Slade|Crystal|Ms.|N|5445696|15
Slaughter|Julie|Miss|N|5119250|16
Slaughter|Paul|Sir|Y|9528959|15
Slaughter|Romeo|Mr.|Y|21766134|15
Sledge|Margaret|Dr.|N|20190961|16
Small|Mark|Sir|Y|9699509|15
Smiley|Bobby|Dr.|Y|6958419|15
Smiley|Emma|Miss|Y|11531737|16
Smiley|Kenneth|Dr.|N|338742|15
Smith|NULL|NULL|NULL|2410652|15
Smith|NULL|NULL|NULL|3368958|15
Smith|NULL|NULL|N|5848993|15
Smith|NULL|Mrs.|NULL|23991649|15
Smith|Angela|Dr.|N|6244776|16
Smith|Anita|Mrs.|N|1116568|15
Smith|Ashley|Ms.|N|6038644|15
Smith|Barbara|Miss|Y|17958635|16
Smith|Benjamin|Mr.|Y|11456339|16
Smith|Bernadette|Miss|Y|5052260|15
Smith|Bertha|Mrs.|N|6625747|16
Smith|Bethany|Miss|N|18639263|15
Smith|Beverly|Ms.|Y|3693453|16
Smith|Brant|Mr.|Y|10750397|15
Smith|Brenda|Mrs.|Y|14922241|15
Smith|Brooke|Mrs.|Y|9335794|15
Smith|Cathy|Ms.|N|5803206|15
Smith|Cecil|Mr.|N|5586234|15
Smith|Charles|Sir|Y|20133628|16
Smith|Chester|Sir|N|3111753|16
Smith|Chris|Mr.|Y|5540887|16
Smith|Clyde|Mr.|N|2845952|16
Smith|Corene|Mrs.|N|4973050|15
Smith|Cory|Mr.|Y|19164827|15
Smith|Cynthia|Ms.|N|2346993|15
Smith|Daniel|Sir|Y|15481664|15
Smith|Dora|Dr.|Y|20407443|15
Smith|Edward|Sir|N|9385198|15
Smith|Eileen|Miss|N|1105566|15
Smith|Eric|Sir|N|12119883|16
Smith|Erica|Dr.|Y|16902022|15
Smith|Evelyn|Miss|Y|5825962|15
Smith|Evelyn|Ms.|Y|3206819|16
Smith|Fermin|Mr.|Y|16538500|15
Smith|Gary|Mr.|N|18659820|16
Smith|Gordon|Dr.|N|15099075|16
Smith|Helen|Dr.|N|4329846|15
Smith|Helen|Mrs.|N|15185995|15
Smith|Ileana|Ms.|Y|12446859|15
Smith|Inez|Mrs.|N|18936962|15
Smith|Irma|Dr.|Y|23537736|16
Smith|Jaime|Sir|N|21172105|15
Smith|James|Dr.|Y|725655|16
Smith|James|Dr.|N|18013382|15
Smith|James|Mr.|Y|15328982|16
Smith|Jan|Mr.|Y|1644067|15
Smith|Jan|Sir|N|2033190|15
Smith|Jason|Dr.|Y|17829736|15
Smith|Joel|Sir|N|10801461|15
Smith|John|Sir|N|9015738|15
Smith|Jonathan|Sir|N|15957351|15
Smith|Joseph|Dr.|Y|18270012|15
Smith|Joseph|Dr.|N|12892792|16
Smith|Juanita|Dr.|Y|4529287|16
Smith|Justin|Dr.|N|17313749|16
Smith|Karen|Dr.|Y|14943653|15
Smith|Karen|Miss|N|11063778|16
Smith|Kiersten|Ms.|Y|2003786|16
Smith|Kristopher|Mr.|N|5006360|15
Smith|Larry|Dr.|N|22511223|15
Smith|Laura|Dr.|N|6534073|15
Smith|Linda|Dr.|Y|14114338|15
Smith|Lisa|Mrs.|Y|7437384|15
Smith|Lydia|Ms.|N|22573202|15
Smith|Matthew|Mr.|N|11934804|16
Smith|Maureen|Mrs.|Y|588207|15
Smith|Maxine|Miss|N|21556500|15
Smith|Maxwell|Dr.|Y|3857665|16
Smith|Melissa|Ms.|Y|18422503|15
Smith|Michael|Dr.|Y|21471316|16
Smith|Michael|Dr.|N|9671416|15
Smith|Michael|Dr.|N|13242303|15
Smith|Mildred|Mrs.|Y|23171228|15
Smith|Nathan|Dr.|N|2658846|15
Smith|Otto|Mr.|Y|11312531|15
Smith|Phillip|Dr.|N|451629|15
Smith|Raymond|Dr.|Y|19221800|15
Smith|Rebecca|Mrs.|Y|21704144|15
Smith|Rita|Dr.|N|7779645|16
Smith|Robert|Sir|N|11829063|16
Smith|Ryan|Sir|N|4325828|16
Smith|Sandra|Mrs.|N|1761638|16
Smith|Sean|Dr.|Y|17516442|16
Smith|Shelia|NULL|NULL|17027007|15
Smith|Shon|Mr.|N|19526342|16
Smith|Stephanie|Miss|Y|15477671|16
Smith|Steve|Dr.|NULL|21928508|15
Smith|Susan|Ms.|Y|13106090|15
Smith|Teresa|Mrs.|Y|11514723|16
Smith|Thomas|Sir|Y|12817020|16
Smith|Troy|Sir|Y|17453146|15
Smith|Tyrone|Dr.|Y|5021422|15
Smith|Vincent|Mr.|Y|7091754|15
Smith|Viola|Mrs.|N|1450766|15
Smith|Waldo|Sir|N|5395123|15
Smith|Wendy|Mrs.|Y|9084343|16
Snell|Bob|Dr.|Y|4440443|15
Snider|Antonia|Miss|Y|10064378|15
Snider|Gilbert|Dr.|N|6927069|16
Snodgrass|Meghan|Mrs.|Y|9361850|15
Snow|Amy|Dr.|Y|502119|15
Snow|Brittany|NULL|NULL|23055115|15
Snyder|Katherine|Miss|N|3942916|16
Snyder|Thomas|Mr.|N|13242846|15
Solis|Gerald|Dr.|N|23079448|15
Solis|Jeffrey|Dr.|N|9483203|15
Solis|Sharon|Mrs.|N|18499998|15
Solomon|Robert|Mr.|N|823706|15
Solomon|Sandra|Ms.|Y|8825956|15
Somerville|Vida|Ms.|Y|5902530|15
Sonnier|Donald|Sir|Y|21994042|16
Sosa|Arthur|Mrs.|Y|20672767|16
Sosa|Irene|Ms.|N|181470|15
Soto|Gary|Sir|Y|19412513|15
Soto|James|Dr.|Y|5678523|16
Soto|Willis|Dr.|Y|6486772|15
Soule|Micheal|Mr.|Y|11765511|15
Sousa|Rocio|Ms.|Y|21483719|16
South|Anna|Dr.|Y|6166472|16
Southern|Jeannie|Miss|Y|5434688|15
Sowell|Terri|Miss|Y|20628618|15
Spangler|Addie|Mrs.|Y|1853392|15
Spann|Jason|Dr.|Y|16473481|16
Sparks|Cedric|Mr.|N|5163179|16
Sparks|Glenn|Dr.|Y|4748114|15
Sparks|Robert|Sir|Y|13719133|15
Spear|Winnie|Ms.|N|6446628|16
Spears|Sara|Ms.|N|55817|15
Speight|Rita|Miss|Y|2349051|15
Spence|Brenda|Miss|Y|3112665|15
Spence|Margarita|Dr.|N|3347889|16
Spencer|NULL|NULL|N|20580282|16
Spencer|Ann|Dr.|Y|15756827|15
Spencer|Justin|Dr.|N|16362274|15
Spencer|Mark|Mr.|N|22684482|15
Spencer|Sue|Miss|Y|20699554|15
Spicer|Arica|Dr.|Y|4326995|15
Spillman|Paul|Mr.|Y|21666101|15
Spinks|Mark|Dr.|Y|3617159|16
Spivey|Barbara|Ms.|Y|15788974|15
Spivey|Gregory|Dr.|N|15735489|15
Spooner|Mark|Sir|Y|18074774|15
Sprague|James|NULL|NULL|10806090|16
Springer|Gerald|Sir|N|1651884|15
Stahl|Amy|Dr.|Y|8989456|15
Stahl|Tia|Ms.|Y|19362008|15
Staley|Mabel|Ms.|N|17564778|15
Stallings|Nick|Mr.|N|6758322|15
Stamm|Paul|Mr.|Y|12001143|15
Stanfield|Martha|Ms.|N|15553818|16
Stanford|Maryjo|Ms.|Y|18457235|15
Stanford|Minnie|Dr.|N|18780231|15
Stanley|Michael|Sir|Y|20724023|16
Stanley|Naomi|Mrs.|N|12061711|16
Stanton|Alexis|Dr.|N|19464318|16
Stanton|Cara|Ms.|N|22106003|15
Stanton|Kathryn|Mrs.|Y|23428057|16
Staples|John|Mr.|Y|22935892|15
Staples|Mohamed|Mr.|N|3652361|15
Staples|Sondra|Ms.|Y|13834740|16
Stapleton|Rudy|Dr.|Y|6080362|15
Starks|Charles|Sir|Y|6209204|15
Starks|Cory|Mr.|Y|23534661|15
Starks|Rene|Sir|Y|8138665|15
Starling|Erik|Dr.|Y|14054742|15
Starr|Debra|Miss|Y|13354341|16
Starr|James|Mr.|N|11850817|16
Starr|Ray|Dr.|N|23113464|15
Stearns|NULL|NULL|Y|14912367|15
Stearns|Arthur|Dr.|N|3645458|16
Steed|Randy|Sir|N|3094801|15
Steele|Alice|Ms.|N|14368237|15
Steele|Kendra|Dr.|Y|13310828|15
Steele|Lisa|Mrs.|N|19719221|15
Steele|Zachary|Dr.|Y|3148294|16
Stein|Nancy|Dr.|Y|13584818|16
Stein|Rosalie|Dr.|N|14664853|15
Stephens|NULL|Mr.|Y|19175476|15
Stephens|Bradley|Dr.|Y|4901843|15
Stephens|Coleman|Mr.|N|18603376|15
Stephens|Kathleen|Mrs.|Y|14116121|15
Stephens|Lynne|Dr.|Y|22480882|16
Stephens|Pat|Sir|Y|13073070|15
Stephens|Sarah|Miss|N|20631756|15
Stephens|William|Sir|N|6055432|16
Stephenson|Katherine|Miss|N|14735830|15
Stephenson|Michele|Ms.|Y|17326544|15
Stephenson|Michelle|Mrs.|Y|20729712|15
Sterling|Michael|Sir|N|18167796|15
Stevens|NULL|NULL|Y|15699582|15
Stevens|Salvador|Sir|N|14582423|16
Stevenson|Margaret|Mrs.|N|6327393|15
Stevenson|Michael|Mr.|N|2552565|16
Stevenson|Michael|Mr.|N|15768891|15
Stevenson|Michelle|Dr.|N|19303956|15
Stevenson|Ruth|Mrs.|Y|17502353|15
Stevenson|William|Mr.|N|4665611|16
Steward|Marc|Dr.|Y|993428|15
Steward|William|Sir|N|15943806|15
Stewart|Bryan|Sir|N|18743279|16
Stewart|Crystal|NULL|NULL|17448489|15
Stewart|Freddie|Sir|N|1762767|16
